time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
14.452210,2.863873,2.979022,0.037440,-0.002465
14.457212,2.864073,2.979016,0.041697,0.002490
14.462214,2.864293,2.978988,0.045833,-0.000180
14.467216,2.864535,2.978997,0.050115,0.002453
14.472219,2.864799,2.978965,0.054624,0.003262
14.477221,2.865086,2.978992,0.059305,0.007542
14.482223,2.865397,2.978914,0.064084,0.006342
14.487225,2.865732,2.978970,0.068913,0.012804
14.492227,2.866092,2.979044,0.073907,0.015389
14.497229,2.866477,2.979145,0.079191,0.020328
14.502231,2.866888,2.978999,0.084066,0.017878
14.507233,2.867323,2.981652,0.088812,0.053512
14.512235,2.867781,2.982042,0.093404,0.052806
14.517237,2.868262,2.982367,0.098018,0.056565
14.522239,2.868765,2.982598,0.102424,0.056835
14.527241,2.869290,2.982946,0.106711,0.060404
14.532243,2.869837,2.983159,0.111133,0.065914
14.537245,2.870405,2.983563,0.115202,0.069555
14.542247,2.870994,2.983864,0.119375,0.068058
14.547249,2.871603,2.984275,0.123572,0.070250
14.552251,2.872233,2.984599,0.127659,0.079144
14.557253,2.872883,2.985087,0.131583,0.083855
14.562255,2.873553,2.985471,0.135590,0.091909
14.567257,2.874242,2.986030,0.139266,0.095238
14.572259,2.874949,2.986284,0.142675,0.088597
14.577261,2.875672,2.986830,0.145801,0.091987
14.582263,2.876410,2.987298,0.148719,0.092616
14.587265,2.877161,2.987855,0.151292,0.092650
14.592267,2.877925,2.988038,0.153515,0.087285
14.597269,2.878698,2.988560,0.155376,0.087647
14.602271,2.879480,2.989013,0.156915,0.089901
14.607273,2.880268,2.998182,0.158233,0.163613
14.612275,2.881063,2.999118,0.159342,0.159824
14.617277,2.881862,3.000073,0.160255,0.157356
14.622279,2.882666,3.000667,0.160822,0.159394
14.627281,2.883470,3.001614,0.160950,0.157817
14.632283,2.884274,3.002255,0.160551,0.155884
14.637285,2.885074,3.003187,0.159665,0.152922
14.642287,2.885869,3.003799,0.158299,0.148682
14.647289,2.886655,3.004682,0.156437,0.144730
14.652291,2.887430,3.005256,0.154093,0.140958
14.657293,2.888192,3.006086,0.151123,0.133987
14.662295,2.888937,3.006656,0.147541,0.130116
14.667297,2.889663,3.007430,0.143427,0.126471
14.672299,2.890366,3.007958,0.138687,0.123506
14.677301,2.891043,3.008677,0.133315,0.114033
14.682303,2.891694,3.009317,0.127767,0.114822
14.687305,2.892315,3.009980,0.121827,0.101276
14.692307,2.892905,3.010456,0.115514,0.095764
14.697309,2.893464,3.011011,0.109162,0.087202
14.702312,2.893991,3.011508,0.102848,0.083547
14.707314,2.894486,3.016628,0.096546,0.086670
14.712316,2.894949,3.016874,0.090158,0.079211
14.717318,2.895382,3.017335,0.084036,0.071875
14.722320,2.895785,3.017714,0.078115,0.065927
14.727322,2.896158,3.018097,0.072333,0.059179
14.732324,2.896502,3.018265,0.066485,0.058574
14.737326,2.896817,3.018602,0.060378,0.048908
14.742328,2.897099,3.018785,0.053843,0.044654
14.747330,2.897348,3.019041,0.047187,0.038750
14.752332,2.897563,3.019190,0.039917,0.033665
14.757334,2.897740,3.019372,0.032540,0.023296
14.762336,2.897881,3.019480,0.025158,0.015881
14.767338,2.897984,3.019553,0.017589,0.005909
14.772340,2.898050,3.019552,0.010241,-0.001674
14.777342,2.898080,3.019524,0.003557,-0.008798
14.782344,2.898080,3.019538,-0.002635,-0.012222
14.787346,2.898047,3.019447,-0.008948,-0.020525
14.792348,2.897985,3.019422,-0.014872,-0.022494
14.797350,2.897894,3.019276,-0.020353,-0.029728
14.802352,2.897775,3.019481,-0.025998,-0.025208
14.807354,2.897629,3.008706,-0.031342,-0.045535
14.812356,2.897458,3.008458,-0.036297,-0.048083
14.817358,2.897263,3.008168,-0.040674,-0.048951
14.822360,2.897048,3.007994,-0.044562,-0.053224
14.827362,2.896814,3.007657,-0.048016,-0.059960
14.832364,2.896565,3.007405,-0.051086,-0.060860
14.837366,2.896301,3.007040,-0.053887,-0.063107
14.842368,2.896024,3.006780,-0.056525,-0.064843
14.847370,2.895734,3.006391,-0.058734,-0.063461
14.852372,2.895435,3.006136,-0.060406,-0.065887
14.857374,2.895129,3.005741,-0.061639,-0.066843
14.862376,2.894818,3.005476,-0.062407,-0.068111
14.867378,2.894505,3.005058,-0.062804,-0.071818
14.872380,2.894190,3.004773,-0.062889,-0.070981
14.877382,2.893876,3.004347,-0.062664,-0.070625
14.882384,2.893564,3.004070,-0.062177,-0.065555
14.887386,2.893255,3.003681,-0.061396,-0.061879
14.892388,2.892951,3.003432,-0.060435,-0.060869
14.897390,2.892652,3.003058,-0.059286,-0.061930
14.902392,2.892360,3.002816,-0.057946,-0.061414
14.907394,2.892074,2.986348,-0.056424,-0.083671
14.912396,2.891798,2.986028,-0.054661,-0.081290
14.917398,2.891530,2.985554,-0.052722,-0.077455
14.922400,2.891273,2.985239,-0.050482,-0.073584
14.927402,2.891027,2.984807,-0.048067,-0.070215
14.932405,2.890794,2.984521,-0.045533,-0.066427
14.937407,2.890575,2.984126,-0.042792,-0.063582
14.942409,2.890370,2.983876,-0.039818,-0.062804
14.947411,2.890180,2.983500,-0.036658,-0.061286
14.952413,2.890007,2.983257,-0.032975,-0.059616
14.957415,2.889855,2.982908,-0.028672,-0.054650
14.962417,2.889725,2.982697,-0.024406,-0.052083
14.967419,2.889616,2.982391,-0.019959,-0.045927
14.972421,2.889530,2.982217,-0.015251,-0.042021
14.977423,2.889469,2.981979,-0.010203,-0.036469
14.982425,2.889433,2.981849,-0.005094,-0.030372
14.987427,2.889424,2.981676,0.000183,-0.026041
14.992429,2.889441,2.981574,0.005647,-0.021665
14.997431,2.889486,2.981457,0.011377,-0.014656
15.002433,2.889561,2.981417,0.017266,-0.009838
15.007435,2.889664,2.989982,0.022903,0.038567
15.012437,2.889796,2.990105,0.028496,0.042819
15.017439,2.889955,2.990385,0.034056,0.051907
15.022441,2.890141,2.990569,0.039312,0.055551
15.027443,2.890352,2.990911,0.044359,0.060177
15.032445,2.890589,2.991143,0.049197,0.062605
15.037447,2.890848,2.991527,0.053670,0.065162
15.042449,2.891128,2.991798,0.057355,0.068016
15.047451,2.891424,2.992212,0.060355,0.072008
15.052453,2.891734,2.992505,0.062922,0.075855
15.057455,2.892055,2.992959,0.064942,0.079419
15.062457,2.892384,2.993269,0.066416,0.078506
15.067459,2.892719,2.993747,0.067401,0.080558
15.072461,2.893059,2.994060,0.068072,0.081143
15.077463,2.893399,2.994549,0.068299,0.081037
15.082465,2.893740,2.994886,0.068143,0.081719
15.087467,2.894080,2.995385,0.067618,0.085721
15.092469,2.894415,2.995709,0.066770,0.085798
15.097471,2.894746,2.996218,0.065546,0.081722
15.102473,2.895069,2.996511,0.063913,0.079421
15.107475,2.895383,2.987402,0.061936,0.016370
15.112477,2.895686,2.987468,0.059805,0.014436
15.117479,2.895978,2.987549,0.057389,0.012626
15.122481,2.896258,2.987589,0.054930,0.010515
15.127483,2.896525,2.987647,0.052352,0.008402
15.132485,2.896779,2.987670,0.049845,0.007706
15.137487,2.897022,2.987720,0.047729,0.006730
15.142489,2.897255,2.987751,0.045948,0.006642
15.147491,2.897480,2.987785,0.044375,0.004508
15.152493,2.897697,2.987806,0.043010,0.004241
15.157495,2.897909,2.987831,0.041948,0.002136
15.162498,2.898117,2.987838,0.041236,0.001491
15.167500,2.898322,2.987844,0.040949,-0.001227
15.172502,2.898527,2.987843,0.041072,0.000528
15.177504,2.898734,2.987846,0.041636,0.003015
15.182506,2.898945,2.987860,0.042579,0.004877
15.187508,2.899162,2.987883,0.043851,0.001852
15.192510,2.899386,2.987893,0.045400,0.004000
15.197512,2.899618,2.987921,0.047073,0.004397
15.202514,2.899858,2.987945,0.048836,0.007702
15.207516,2.900109,2.981445,0.051052,-0.010018
15.212518,2.900371,2.981409,0.053630,-0.005113
15.217520,2.900648,2.981381,0.056432,-0.003372
15.222522,2.900939,2.981370,0.059567,0.000191
15.227524,2.901248,2.981385,0.063125,0.004838
15.232526,2.901576,2.981408,0.067361,0.008167
15.237528,2.901927,2.981473,0.072193,0.016532
15.242530,2.902303,2.981545,0.077373,0.021078
15.247532,2.902706,2.981690,0.082910,0.029523
15.252534,2.903139,2.981810,0.089025,0.032343
15.257536,2.903604,2.982024,0.095477,0.042369
15.262538,2.904101,2.982199,0.102222,0.049545
15.267540,2.904633,2.982511,0.109098,0.057444
15.272542,2.905200,2.982744,0.116331,0.063509
15.277544,2.905805,2.983140,0.124008,0.072375
15.282546,2.906448,2.983436,0.131757,0.079156
15.287548,2.907130,2.983923,0.139574,0.086286
15.292550,2.907849,2.984274,0.146436,0.092114
15.297552,2.908600,2.984839,0.152472,0.099248
15.302554,2.909378,2.985234,0.157703,0.103957
15.307556,2.910182,2.999569,0.162708,0.203939
15.312558,2.911008,3.000427,0.166710,0.208154
15.317560,2.911851,3.001690,0.169726,0.213356
15.322562,2.912706,3.002589,0.171795,0.212949
15.327564,2.913568,3.003865,0.172720,0.211763
15.332566,2.914432,3.004712,0.172551,0.212804
15.337568,2.915291,3.005988,0.171222,0.210936
15.342570,2.916141,3.006828,0.168783,0.207415
15.347572,2.916975,3.008063,0.165331,0.204249
15.352574,2.917789,3.008870,0.160946,0.201278
15.357576,2.918576,3.010059,0.155214,0.193542
15.362578,2.919333,3.010817,0.148616,0.189141
15.367580,2.920055,3.011922,0.141631,0.175570
15.372582,2.920742,3.012743,0.134480,0.177413
15.377584,2.921393,3.013797,0.127171,0.170356
15.382586,2.922005,3.014542,0.119542,0.165657
15.387589,2.922580,3.015518,0.111754,0.158159
15.392591,2.923114,3.016239,0.103394,0.156429
15.397593,2.923607,3.017161,0.095388,0.147965
15.402595,2.924061,3.017831,0.087803,0.143271
15.407597,2.924478,3.013125,0.080004,0.109867
15.412599,2.924852,3.013580,0.071421,0.103038
15.417601,2.925183,3.014183,0.062944,0.096354
15.422603,2.925472,3.014400,0.054181,0.093253
15.427605,2.925718,3.014944,0.045685,0.083881
15.432607,2.925922,3.015280,0.037589,0.078012
15.437609,2.926087,3.015721,0.030010,0.066319
15.442611,2.926215,3.015979,0.022771,0.060027
15.447613,2.926306,3.016316,0.015084,0.049525
15.452615,2.926358,3.016512,0.007393,0.043898
15.457617,2.926373,3.016758,0.000021,0.035619
15.462619,2.926352,3.016841,-0.007031,0.027063
15.467621,2.926297,3.016992,-0.013694,0.019673
15.472623,2.926210,3.017194,-0.019883,0.018890
15.477625,2.926093,3.017293,-0.025638,0.014750
15.482627,2.925948,3.017137,-0.031119,0.004005
15.487629,2.925778,3.017143,-0.036117,-0.002973
15.492631,2.925583,3.016862,-0.040675,-0.016857
15.497633,2.925368,3.016742,-0.044732,-0.026568
15.502635,2.925133,3.016379,-0.048401,-0.035543
15.507637,2.924880,3.028943,-0.051810,-0.006738
15.512639,2.924612,3.028869,-0.054863,-0.008702
15.517641,2.924329,3.028805,-0.057623,-0.014157
15.522643,2.924033,3.028483,-0.060124,-0.007824
15.527645,2.923726,3.028434,-0.062359,-0.010478
15.532647,2.923408,3.028311,-0.064325,-0.006384
15.537649,2.923081,3.028263,-0.066163,-0.008728
15.542651,2.922745,3.028203,-0.067772,-0.005495
15.547653,2.922402,3.028171,-0.069213,-0.006360
15.552655,2.922052,3.028133,-0.070458,-0.011021
15.557657,2.921696,3.028069,-0.071584,-0.009679
15.562659,2.921335,3.027965,-0.072620,-0.016173
15.567661,2.920969,3.027871,-0.073613,-0.013926
15.572663,2.920598,3.027704,-0.074612,-0.019936
15.577665,2.920222,3.027585,-0.075684,-0.022769
15.582667,2.919840,3.027211,-0.076800,-0.032967
15.587669,2.919453,3.027010,-0.077930,-0.034809
15.592671,2.919059,3.026635,-0.079174,-0.041343
15.597673,2.918659,3.026385,-0.080518,-0.041691
15.602675,2.918253,3.026163,-0.081813,-0.044165
15.607677,2.917840,3.032996,-0.083007,0.003739
15.612679,2.917422,3.033104,-0.084134,-0.000562
15.617682,2.916998,3.033092,-0.085372,-0.004553
15.622684,2.916567,3.033175,-0.086513,-0.010562
15.627686,2.916131,3.033105,-0.087618,-0.012968
15.632688,2.915690,3.032910,-0.088658,-0.006397
15.637690,2.915244,3.032871,-0.089642,-0.008138
15.642692,2.914793,3.032820,-0.090610,-0.005858
15.647694,2.914337,3.032779,-0.091585,-0.007455
15.652696,2.913876,3.032753,-0.092575,-0.007907
15.657698,2.913410,3.032702,-0.093656,-0.009282
15.662700,2.912938,3.032640,-0.094854,-0.008494
15.667702,2.912460,3.032596,-0.096163,-0.005367
15.672704,2.911975,3.032586,-0.097621,-0.005220
15.677706,2.911482,3.032555,-0.099067,-0.006355
15.682708,2.910983,3.032908,-0.100513,0.004858
15.687710,2.910475,3.032930,-0.101988,0.001729
15.692712,2.909961,3.032781,-0.103554,-0.002459
15.697714,2.909438,3.032765,-0.105177,-0.003564
15.702716,2.908907,3.032593,-0.106842,-0.008665
15.707718,2.908368,2.998097,-0.108642,-0.129858
15.712720,2.907818,2.997343,-0.110763,-0.126438
15.717722,2.907258,2.996581,-0.113118,-0.130323
15.722724,2.906684,2.996054,-0.115541,-0.132488
15.727726,2.906099,2.995253,-0.117872,-0.134762
15.732728,2.905504,2.994689,-0.119980,-0.133973
15.737730,2.904898,2.993886,-0.121740,-0.133887
15.742732,2.904285,2.993330,-0.123131,-0.128802
15.747734,2.903667,2.992555,-0.123969,-0.130378
15.752736,2.903046,2.992090,-0.124254,-0.120053
15.757738,2.902426,2.991371,-0.123977,-0.118915
15.762740,2.901808,2.991027,-0.123143,-0.106139
15.767742,2.901196,2.990403,-0.121761,-0.100695
15.772744,2.900593,2.989689,-0.119891,-0.114503
15.777746,2.900001,2.989017,-0.117497,-0.108808
15.782748,2.899422,2.988369,-0.114629,-0.113770
15.787750,2.898858,2.987692,-0.111466,-0.109991
15.792752,2.898311,2.987775,-0.108121,-0.095100
15.797754,2.897780,2.987214,-0.104617,-0.091193
15.802756,2.897269,2.986900,-0.100691,-0.088827
15.807758,2.896778,2.990726,-0.096361,-0.066439
15.812760,2.896310,2.990856,-0.091797,-0.073186
15.817762,2.895865,2.990428,-0.086989,-0.065175
15.822764,2.895445,2.990272,-0.082049,-0.063642
15.827766,2.895050,2.989896,-0.076942,-0.059899
15.832768,2.894681,2.989627,-0.071689,-0.053242
15.837770,2.894338,2.989319,-0.066559,-0.045408
15.842772,2.894021,2.989138,-0.061550,-0.040888
15.847775,2.893728,2.988905,-0.056396,-0.034550
15.852777,2.893461,2.988779,-0.051198,-0.028523
15.857779,2.893221,2.988625,-0.046041,-0.020757
15.862781,2.893006,2.988536,-0.041014,-0.015076
15.867783,2.892816,2.988456,-0.035986,-0.008125
15.872785,2.892650,2.988521,-0.031443,-0.002909
15.877787,2.892505,2.988516,-0.027475,0.003673
15.882789,2.892378,2.988489,-0.024040,0.005442
15.887791,2.892267,2.988527,-0.020975,0.007727
15.892793,2.892171,2.989004,-0.018149,0.022580
15.897795,2.892088,2.989144,-0.015568,0.024194
15.902797,2.892017,2.989441,-0.013295,0.031191
15.907799,2.891957,2.978678,-0.011337,0.059428
15.912801,2.891905,2.979111,-0.009737,0.055222
15.917803,2.891860,2.979447,-0.008442,0.057200
15.922805,2.891821,2.979618,-0.007375,0.063034
15.927807,2.891787,2.979999,-0.006475,0.063607
15.932809,2.891757,2.980424,-0.005828,0.053387
15.937811,2.891729,2.980746,-0.005423,0.055126
15.942813,2.891703,2.980982,-0.005201,0.053479
15.947815,2.891677,2.981297,-0.005177,0.052029
15.952817,2.891650,2.981490,-0.005344,0.047114
15.957819,2.891623,2.981763,-0.005671,0.044102
15.962821,2.891593,2.981963,-0.006140,0.045752
15.967823,2.891561,2.982235,-0.006734,0.043423
15.972825,2.891525,2.982388,-0.007425,0.041435
15.977827,2.891485,2.982628,-0.008292,0.039413
15.982829,2.891441,2.982822,-0.009333,0.036732
15.987831,2.891391,2.983034,-0.010339,0.032928
15.992833,2.891336,2.983299,-0.011306,0.031756
15.997835,2.891277,2.983482,-0.012189,0.031105
16.002834,2.891213,2.983653,-0.013045,0.031203
16.007832,2.891146,2.992377,-0.013905,0.061780
16.012829,2.891073,2.992631,-0.014802,0.063597
16.017826,2.890996,2.993007,-0.015842,0.059440
16.022823,2.890913,2.993253,-0.017080,0.057727
16.027821,2.890824,2.993598,-0.018675,0.056487
16.032818,2.890724,2.993817,-0.020889,0.052717
16.037815,2.890610,2.994134,-0.024152,0.049855
16.042812,2.890477,2.994334,-0.028517,0.045461
16.047810,2.890317,2.994586,-0.034239,0.035233
16.052807,2.890125,2.994725,-0.041641,0.028321
16.057804,2.889890,2.994874,-0.050804,0.016844
16.062801,2.889606,2.994912,-0.061094,0.008595
16.067799,2.889266,2.994939,-0.072798,-0.005537
16.072796,2.888860,2.994911,-0.086872,-0.017349
16.077793,2.888381,2.994777,-0.102115,-0.032718
16.082790,2.887822,2.994627,-0.118359,-0.045640
16.087788,2.887178,2.994310,-0.135737,-0.069605
16.092785,2.886448,2.994053,-0.152974,-0.083062
16.097782,2.885629,2.993507,-0.171459,-0.107825
16.102779,2.884705,2.993106,-0.193790,-0.121307
16.107777,2.883670,2.978009,-0.215756,-0.202499
16.112774,2.882521,2.977173,-0.239105,-0.221200
16.117771,2.881257,2.975792,-0.262369,-0.244604
16.122768,2.879874,2.974845,-0.286017,-0.260927
16.127766,2.878369,2.973216,-0.311130,-0.290346
16.132763,2.876738,2.971987,-0.336231,-0.312520
16.137760,2.874980,2.970051,-0.362227,-0.343676
16.142757,2.873083,2.968625,-0.391167,-0.363333
16.147755,2.871036,2.966369,-0.421466,-0.403278
16.152752,2.868840,2.964725,-0.451085,-0.425491
16.157749,2.866497,2.962101,-0.480624,-0.462621
16.162746,2.864004,2.960239,-0.510283,-0.480289
16.167744,2.861368,2.957273,-0.538534,-0.516478
16.172741,2.858587,2.955175,-0.567921,-0.541418
16.177738,2.855661,2.951853,-0.597008,-0.578825
16.182735,2.852587,2.949529,-0.626834,-0.595923
16.187733,2.849355,2.945872,-0.659557,-0.637491
16.192730,2.845961,2.943288,-0.691832,-0.668989
16.197727,2.842405,2.939204,-0.723896,-0.705904
16.202724,2.838692,2.936364,-0.755558,-0.728954
16.207722,2.834816,2.918819,-0.788141,-0.786950
16.212719,2.830771,2.915641,-0.823003,-0.818887
16.217716,2.826547,2.910641,-0.859074,-0.860658
16.222713,2.822148,2.907166,-0.893790,-0.887922
16.227711,2.817580,2.901746,-0.926490,-0.929252
16.232708,2.812858,2.898000,-0.956413,-0.956024
16.237705,2.807985,2.892180,-0.986692,-0.995415
16.242702,2.802962,2.888168,-1.017217,-1.022805
16.247700,2.797767,2.881948,-1.053619,-1.067594
16.252697,2.792394,2.877645,-1.088647,-1.092146
16.257694,2.786849,2.871010,-1.122228,-1.131633
16.262691,2.781141,2.866463,-1.154714,-1.153970
16.267689,2.775267,2.859458,-1.188634,-1.191247
16.272686,2.769225,2.854665,-1.221440,-1.217340
16.277683,2.763025,2.847293,-1.251942,-1.249582
16.282681,2.756675,2.842314,-1.282173,-1.274207
16.287678,2.750173,2.834599,-1.312701,-1.314066
16.292675,2.743515,2.829249,-1.344408,-1.343009
16.297672,2.736698,2.821110,-1.375578,-1.382987
16.302670,2.729731,2.815596,-1.405155,-1.407809
16.307667,2.722616,2.837289,-1.434934,-1.341250
16.312664,2.715351,2.831920,-1.465269,-1.367969
16.317661,2.707926,2.823641,-1.498187,-1.410542
16.322659,2.700339,2.817924,-1.530290,-1.429045
16.327656,2.692592,2.809267,-1.562194,-1.468463
16.332653,2.684672,2.803400,-1.599588,-1.489911
16.337650,2.676555,2.794375,-1.639459,-1.534872
16.342648,2.668239,2.788203,-1.678866,-1.562865
16.347645,2.659728,2.778728,-1.717404,-1.608080
16.352642,2.651026,2.772272,-1.756111,-1.631712
16.357639,2.642126,2.762386,-1.795936,-1.680519
16.362637,2.633029,2.755635,-1.834939,-1.710763
16.367634,2.623737,2.745288,-1.874040,-1.755367
16.372631,2.614248,2.738241,-1.914028,-1.786312
16.377628,2.604553,2.727429,-1.955207,-1.834047
16.382626,2.594659,2.720093,-1.994767,-1.871098
16.387623,2.584563,2.708767,-2.036189,-1.924963
16.392620,2.574256,2.700996,-2.078113,-1.958491
16.397617,2.563740,2.689149,-2.120231,-2.002823
16.402615,2.552992,2.680982,-2.169747,-2.043488
16.407612,2.541994,2.645720,-2.219290,-2.118151
16.412609,2.530756,2.637235,-2.266135,-2.154423
16.417606,2.519291,2.624197,-2.310405,-2.205793
16.422604,2.507612,2.615389,-2.352535,-2.237098
16.427601,2.495728,2.601864,-2.393156,-2.285666
16.432598,2.483631,2.592720,-2.436458,-2.324835
16.437595,2.471324,2.578661,-2.477849,-2.373416
16.442593,2.458812,2.569135,-2.518716,-2.403867
16.447590,2.446091,2.554618,-2.561094,-2.449353
16.452587,2.433161,2.544790,-2.602546,-2.482980
16.457584,2.420023,2.529792,-2.644344,-2.535564
16.462582,2.406671,2.519621,-2.687557,-2.563784
16.467579,2.393106,2.504132,-2.729843,-2.618041
16.472576,2.379331,2.493634,-2.772562,-2.648738
16.477573,2.365335,2.477614,-2.816617,-2.708038
16.482571,2.351122,2.466726,-2.860427,-2.744801
16.487568,2.336683,2.450144,-2.906528,-2.798759
16.492565,2.322012,2.438893,-2.952331,-2.839204
16.497562,2.307117,2.421760,-2.996397,-2.888469
16.502560,2.291999,2.410166,-3.042453,-2.922958
16.507557,2.276645,2.371299,-3.090362,-3.099001
16.512554,2.261048,2.358866,-3.138579,-3.145045
16.517551,2.245214,2.339887,-3.185278,-3.197932
16.522549,2.229151,2.327059,-3.231084,-3.234964
16.527546,2.212860,2.307545,-3.276288,-3.285517
16.532543,2.196340,2.294366,-3.322269,-3.324052
16.537540,2.179591,2.274325,-3.367950,-3.376206
16.542538,2.162614,2.260777,-3.414720,-3.412930
16.547535,2.145392,2.240172,-3.464084,-3.476415
16.552532,2.127925,2.226224,-3.513545,-3.517748
16.557529,2.110195,2.204983,-3.568042,-3.583753
16.562527,2.092183,2.190606,-3.625165,-3.633607
16.567524,2.073890,2.168663,-3.680697,-3.704507
16.572521,2.055327,2.153804,-3.733491,-3.750468
16.577518,2.036495,2.131186,-3.788433,-3.816308
16.582516,2.017394,2.115880,-3.841088,-3.857767
16.587513,1.998030,2.092588,-3.894237,-3.932297
16.592510,1.978400,2.076825,-3.946851,-3.975868
16.597507,1.958505,2.052841,-4.000569,-4.042039
16.602505,1.938345,2.036616,-4.052874,-4.091128
16.607502,1.917926,2.013324,-4.104284,-4.125151
16.612499,1.897252,1.996785,-4.155268,-4.163964
16.617496,1.876324,1.971670,-4.206004,-4.229034
16.622494,1.855135,1.954727,-4.259233,-4.271286
16.627491,1.833675,1.928967,-4.314108,-4.339711
16.632488,1.811937,1.911559,-4.370035,-4.384912
16.637486,1.789916,1.885117,-4.426730,-4.451296
16.642483,1.767615,1.867266,-4.482795,-4.491689
16.647480,1.745031,1.840182,-4.539493,-4.557068
16.652477,1.722165,1.821897,-4.595696,-4.606172
16.657475,1.699022,1.794133,-4.650283,-4.670855
16.662472,1.675608,1.775400,-4.704056,-4.719476
16.667469,1.651930,1.746957,-4.756477,-4.785036
16.672466,1.627992,1.727778,-4.808428,-4.821857
16.677464,1.603801,1.698721,-4.857908,-4.883410
16.682461,1.579370,1.679132,-4.904243,-4.923272
16.687458,1.554724,1.649482,-4.945158,-4.977858
16.692455,1.529887,1.629553,-4.981411,-5.009174
16.697453,1.504882,1.599425,-5.013674,-5.047259
16.702450,1.479727,1.579230,-5.042108,-5.073707
16.707447,1.454433,1.554996,-5.069542,-5.155926
16.712444,1.429012,1.534337,-5.093365,-5.176793
16.717442,1.403482,1.503208,-5.114325,-5.207504
16.722439,1.377853,1.482376,-5.133130,-5.220150
16.727436,1.352132,1.451011,-5.151330,-5.243930
16.732433,1.326326,1.430018,-5.167435,-5.258474
16.737431,1.300449,1.398435,-5.180391,-5.274864
16.742428,1.274515,1.377321,-5.190825,-5.285046
16.747425,1.248535,1.345585,-5.198953,-5.299852
16.752422,1.222522,1.324380,-5.204943,-5.307446
16.757420,1.196484,1.292519,-5.208891,-5.314705
16.762417,1.170433,1.271255,-5.211131,-5.316811
16.767414,1.144375,1.239348,-5.211679,-5.319077
16.772411,1.118319,1.218064,-5.210615,-5.320830
16.777409,1.092273,1.186141,-5.207940,-5.318426
16.782406,1.066245,1.164867,-5.203725,-5.317623
16.787403,1.040244,1.132978,-5.197771,-5.308826
16.792400,1.014277,1.111744,-5.190289,-5.303138
16.797398,0.988353,1.079938,-5.180811,-5.292099
16.802395,0.962480,1.058789,-5.170390,-5.286484
16.807392,0.936662,1.033715,-5.158790,-5.219378
16.812389,0.910905,1.012840,-5.146605,-5.211092
16.817387,0.885209,0.981593,-5.134148,-5.201777
16.822384,0.859577,0.960797,-5.121150,-5.190787
16.827381,0.834010,0.929681,-5.108352,-5.178001
16.832378,0.808508,0.908982,-5.094898,-5.168440
16.837376,0.783074,0.878007,-5.081502,-5.151668
16.842373,0.757705,0.857407,-5.068610,-5.143152
16.847370,0.732400,0.826579,-5.056157,-5.128673
16.852367,0.707159,0.806073,-5.042512,-5.117970
16.857365,0.681987,0.775392,-5.028852,-5.103615
16.862362,0.656883,0.754984,-5.015296,-5.097172
16.867359,0.631846,0.724433,-5.002431,-5.081132
16.872356,0.606870,0.704114,-4.990128,-5.072906
16.877354,0.581958,0.673698,-4.977501,-5.061957
16.882351,0.557109,0.653457,-4.964716,-5.052742
16.887348,0.532321,0.623168,-4.953131,-5.039121
16.892345,0.507587,0.603018,-4.942396,-5.031338
16.897343,0.482908,0.572849,-4.931464,-5.018832
16.902340,0.458282,0.552782,-4.921422,-5.009658
16.907337,0.433704,0.510902,-4.911568,-5.053380
16.912334,0.409176,0.490694,-4.901720,-5.047787
16.917332,0.384697,0.460433,-4.892089,-5.036620
16.922329,0.360263,0.440296,-4.883299,-5.027944
16.927326,0.335870,0.410147,-4.875416,-5.017861
16.932323,0.311515,0.390080,-4.868021,-5.012630
16.937321,0.287196,0.360018,-4.861290,-5.006271
16.942318,0.262908,0.340005,-4.855232,-5.000221
16.947315,0.238648,0.310015,-4.849860,-4.995340
16.952312,0.214414,0.290039,-4.844759,-4.990868
16.957310,0.190204,0.260105,-4.840048,-4.984998
16.962307,0.166017,0.240166,-4.835802,-4.982605
16.967304,0.141850,0.210272,-4.831912,-4.982163
16.972301,0.117701,0.190351,-4.828440,-4.977669
16.977299,0.093568,0.160493,-4.825208,-4.975071
16.982296,0.069451,0.140591,-4.822225,-4.976057
16.987293,0.045348,0.110735,-4.819571,-4.973412
16.992290,0.021258,0.090843,-4.817258,-4.971402
16.997288,-0.002823,0.061024,-4.815433,-4.968328
17.002285,-0.026896,0.041152,-4.813940,-4.966884
17.007282,-0.050961,0.026624,-4.812663,-4.890405
17.012280,-0.075022,0.007065,-4.811665,-4.887874
17.017277,-0.099078,-0.022269,-4.811041,-4.888952
17.022274,-0.123132,-0.041823,-4.810796,-4.886493
17.027271,-0.147187,-0.071146,-4.811013,-4.889144
17.032269,-0.171244,-0.090706,-4.811764,-4.891379
17.037266,-0.195306,-0.120062,-4.813007,-4.893975
17.042263,-0.219376,-0.139643,-4.814830,-4.896751
17.047260,-0.243458,-0.169030,-4.817332,-4.900068
17.052258,-0.267554,-0.188629,-4.820631,-4.900027
17.057255,-0.291669,-0.218035,-4.824561,-4.904261
17.062252,-0.315805,-0.237658,-4.829141,-4.909311
17.067249,-0.339966,-0.267122,-4.834421,-4.916527
17.072247,-0.364156,-0.286797,-4.840668,-4.923425
17.077244,-0.388380,-0.316362,-4.847494,-4.935285
17.082241,-0.412638,-0.336109,-4.854132,-4.942203
17.087238,-0.436928,-0.365778,-4.860749,-4.950683
