MsgID.LOCAL_POSITION,1526556970.2549050,-0.2132028,0.3344553,-0.0633372
MsgID.LOCAL_VELOCITY,1526556970.2549050,-0.0000096,-0.0000241,0.0000076
MsgID.STATE,1526556970.3189509,True,True
MsgID.GLOBAL_HOME,1526556970.3199518,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556970.4720588,-122.3974474,37.7924783,0.0470000
MsgID.LOCAL_VELOCITY,1526556970.4720588,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556970.5050821,-0.2344212,0.5470314,-0.0438670
MsgID.LOCAL_VELOCITY,1526556970.5050821,-0.0000120,-0.0000077,0.0000015
MsgID.GLOBAL_POSITION,1526556970.7222362,-122.3974481,37.7924795,0.0170000
MsgID.LOCAL_VELOCITY,1526556970.7222362,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556970.7532585,-0.0835731,0.4212214,-0.0135350
MsgID.LOCAL_VELOCITY,1526556970.7532585,-0.0000045,-0.0000070,0.0000137
MsgID.GLOBAL_POSITION,1526556970.9734144,-122.3974503,37.7924793,-0.0100000
MsgID.LOCAL_VELOCITY,1526556970.9734144,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556971.0034344,-0.1480604,0.2553338,0.0139077
MsgID.LOCAL_VELOCITY,1526556971.0034344,-0.0000030,-0.0000001,0.0000083
MsgID.GLOBAL_POSITION,1526556971.2235904,-122.3974501,37.7924783,-0.0350000
MsgID.LOCAL_VELOCITY,1526556971.2235904,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556971.2556138,-0.2361681,0.2928513,0.0382867
MsgID.LOCAL_VELOCITY,1526556971.2556138,0.0002062,-0.0000931,-0.0044285
MsgID.STATE,1526556971.3186586,True,True
MsgID.GLOBAL_HOME,1526556971.3196602,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556971.4727678,-122.3974493,37.7924785,-0.0480000
MsgID.LOCAL_VELOCITY,1526556971.4727678,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556971.5047915,-0.1965200,0.3581586,0.0482457
MsgID.LOCAL_VELOCITY,1526556971.5047915,0.0000033,0.0000051,-0.0356329
MsgID.GLOBAL_POSITION,1526556971.7219446,-122.3974481,37.7924801,-0.0410000
MsgID.LOCAL_VELOCITY,1526556971.7219446,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1526556971.7539685,-0.0244144,0.4675911,0.0400361
MsgID.LOCAL_VELOCITY,1526556971.7539685,0.0003762,-0.0022195,0.0086520
MsgID.GLOBAL_POSITION,1526556971.9721229,-122.3974484,37.7924798,-0.0310000
MsgID.LOCAL_VELOCITY,1526556971.9721229,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1526556972.0041449,-0.0945975,0.4047810,0.0293095
MsgID.LOCAL_VELOCITY,1526556972.0041449,0.0000189,0.0021493,0.0314417
MsgID.GLOBAL_POSITION,1526556972.2233009,-122.3974501,37.7924776,-0.0030000
MsgID.LOCAL_VELOCITY,1526556972.2233009,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556972.2543228,-0.3308187,0.2786822,-0.0008196
MsgID.LOCAL_VELOCITY,1526556972.2543228,-0.0000001,-0.0000054,0.0000023
